Date,Region,Product,Category,Quantity,Unit_Price,Discount,Revenue,Profit,Customer_Type
2023-11-29,West,Product_8,Electronics,2,291.98,0.0,583.95,102.88,Returning
2023-11-29,Central,Product_20,Electronics,4,340.84,0.1,1227.03,110.23,New
2023-11-29,West,Product_1,Electronics,3,374.08,0.0,1122.25,244.39,Returning
2023-11-29,West,Product_15,Beauty,2,414.88,0.0,829.75,115.76,New
2023-11-29,Central,Product_22,Electronics,2,474.93,0.1,854.88,172.68,Returning
2023-11-29,North,Product_17,Beauty,1,257.42,0.1,231.68,32.88,New
2023-11-29,Central,Product_33,Electronics,4,491.23,0.0,1964.91,143.09,New
2023-11-29,West,Product_2,Beauty,2,227.18,0.0,454.35,60.92,Returning
2023-11-29,East,Product_32,Beauty,3,39.42,0.0,118.27,12.2,Returning
2023-11-29,West,Product_9,Groceries,3,378.7,0.05,1079.29,65.24,Returning
2023-11-29,South,Product_8,Groceries,3,166.08,0.0,498.24,122.42,New
2023-11-29,East,Product_25,Home Decor,2,84.82,0.0,169.64,26.51,Returning
2023-11-29,Central,Product_15,Home Decor,3,251.12,0.0,753.35,75.23,New
2023-11-29,North,Product_12,Clothing,3,415.28,0.1,1121.26,230.88,New
2023-11-29,East,Product_3,Groceries,3,458.97,0.0,1376.91,200.82,New
2023-11-30,West,Product_2,Groceries,2,42.33,0.15,71.96,15.73,Returning
2023-11-30,East,Product_7,Electronics,3,270.7,0.0,812.11,168.66,New
2023-11-30,South,Product_41,Electronics,4,112.43,0.05,427.25,60.53,Returning
2023-11-30,North,Product_19,Clothing,4,119.73,0.05,454.98,104.12,Returning
2023-11-30,South,Product_43,Clothing,3,424.65,0.0,1273.94,144.52,Returning
2023-11-30,South,Product_9,Groceries,4,92.87,0.0,371.47,89.43,Returning
2023-11-30,South,Product_33,Electronics,1,191.39,0.0,191.39,13.93,New
2023-11-30,West,Product_37,Electronics,3,324.2,0.0,972.61,119.33,Returning
2023-11-30,East,Product_45,Groceries,2,251.8,0.15,428.07,60.59,Returning
2023-11-30,North,Product_37,Groceries,3,491.15,0.0,1473.46,280.41,Returning
2023-11-30,Central,Product_10,Home Decor,4,424.62,0.0,1698.48,263.1,New
2023-11-30,North,Product_10,Beauty,2,477.6,0.05,907.44,76.4,New
2023-11-30,South,Product_11,Clothing,4,138.0,0.0,552.02,59.63,Returning
2023-11-30,West,Product_28,Groceries,1,20.41,0.0,20.41,3.85,Returning
2023-11-30,North,Product_30,Home Decor,2,147.99,0.0,295.98,66.41,Returning
2023-11-30,West,Product_17,Beauty,2,207.69,0.1,373.84,48.69,New
2023-11-30,South,Product_33,Electronics,1,436.67,0.1,393.01,56.6,Returning
2023-11-30,North,Product_1,Electronics,3,6.72,0.1,18.14,1.73,Returning
2023-11-30,East,Product_4,Beauty,2,57.55,0.0,115.1,28.64,Returning
2023-11-30,South,Product_26,Groceries,4,233.24,0.0,932.97,187.58,Returning
2023-11-30,South,Product_13,Home Decor,4,110.55,0.1,397.99,92.03,Returning
2023-11-30,West,Product_44,Electronics,4,20.99,0.1,75.55,4.69,Returning
2023-11-30,Central,Product_15,Groceries,1,43.56,0.05,41.38,9.88,New
2023-11-30,South,Product_37,Beauty,2,473.39,0.0,946.78,205.52,Returning
2023-11-30,East,Product_33,Clothing,1,196.37,0.0,196.37,42.86,Returning
2023-11-30,South,Product_2,Home Decor,1,494.87,0.0,494.87,90.61,Returning
2023-11-30,West,Product_38,Electronics,2,430.95,0.05,818.81,53.01,Returning
2023-11-30,North,Product_15,Home Decor,1,264.8,0.1,238.32,14.03,Returning
2023-11-30,South,Product_25,Home Decor,2,493.64,0.0,987.27,219.87,Returning
2023-11-30,West,Product_21,Groceries,1,367.77,0.0,367.77,87.57,Returning
2023-11-30,North,Product_23,Home Decor,3,499.19,0.05,1422.69,136.64,Returning
2023-11-30,North,Product_50,Electronics,2,474.48,0.05,901.52,155.69,New
2023-11-30,North,Product_28,Groceries,3,338.08,0.0,1014.25,127.52,Returning
2023-11-30,North,Product_26,Beauty,3,435.71,0.1,1176.4,222.27,Returning
2023-11-30,Central,Product_29,Home Decor,3,202.27,0.05,576.48,105.05,New
2023-11-30,South,Product_44,Groceries,1,230.82,0.05,219.28,19.44,Returning
2023-11-30,East,Product_19,Home Decor,4,331.45,0.1,1193.21,278.27,Returning
2023-11-30,East,Product_20,Home Decor,4,297.6,0.0,1190.38,147.74,Returning
2023-11-30,South,Product_6,Beauty,1,206.45,0.0,206.45,40.68,Returning
2023-11-30,South,Product_28,Beauty,3,80.19,0.05,228.54,13.61,Returning
2023-11-30,West,Product_16,Groceries,2,67.73,0.05,128.69,6.57,Returning
2023-11-30,North,Product_38,Beauty,1,117.14,0.0,117.14,15.84,New
2023-11-30,West,Product_16,Electronics,4,433.65,0.0,1734.61,146.59,New
2023-11-30,West,Product_37,Electronics,3,381.65,0.0,1144.95,178.38,Returning
2023-11-30,North,Product_50,Home Decor,4,221.58,0.0,886.31,68.35,New
2023-11-30,East,Product_37,Groceries,4,496.43,0.1,1787.16,102.88,Returning
2023-11-30,North,Product_18,Home Decor,2,262.13,0.0,524.27,56.37,New
2023-11-30,West,Product_34,Clothing,3,353.14,0.0,1059.42,215.38,Returning
2023-11-30,West,Product_29,Groceries,1,303.97,0.1,273.57,53.13,New
2023-11-30,East,Product_1,Groceries,1,262.6,0.0,262.6,19.51,Returning
2023-11-30,North,Product_43,Electronics,1,392.98,0.15,334.04,58.75,Returning
2023-11-30,South,Product_8,Home Decor,2,427.34,0.1,769.21,50.0,Returning
2023-11-30,North,Product_22,Clothing,4,271.6,0.15,923.43,225.66,Returning
2023-11-30,East,Product_23,Home Decor,4,424.57,0.0,1698.27,396.53,Returning
2023-11-30,North,Product_31,Groceries,2,137.61,0.0,275.23,44.46,Returning
2023-12-01,East,Product_9,Beauty,2,245.95,0.05,467.31,96.98,New
2023-12-01,South,Product_1,Home Decor,3,267.19,0.0,801.57,48.91,Returning
2023-12-01,North,Product_34,Electronics,3,234.56,0.05,668.49,100.13,Returning
2023-12-01,Central,Product_3,Electronics,3,433.3,0.0,1299.9,146.83,Returning
2023-12-01,North,Product_38,Groceries,4,203.22,0.0,812.89,163.47,New
2023-12-01,Central,Product_41,Clothing,4,471.05,0.0,1884.19,439.9,Returning
2023-12-01,North,Product_44,Clothing,1,184.48,0.0,184.48,29.05,New
2023-12-01,North,Product_44,Clothing,2,58.74,0.0,117.48,11.45,Returning
2023-12-01,East,Product_41,Electronics,4,91.71,0.0,366.84,89.94,Returning
2023-12-01,West,Product_50,Electronics,1,415.19,0.0,415.19,51.2,Returning
2023-12-01,Central,Product_46,Electronics,3,406.6,0.05,1158.82,123.31,Returning
2023-12-01,North,Product_42,Home Decor,1,124.11,0.0,124.11,24.28,Returning
2023-12-01,West,Product_32,Clothing,2,407.66,0.1,733.79,56.99,Returning
2023-12-01,East,Product_6,Beauty,1,340.29,0.0,340.29,39.27,Returning
2023-12-01,South,Product_15,Electronics,2,145.26,0.05,276.0,18.73,New
2023-12-01,East,Product_37,Beauty,1,124.73,0.05,118.49,26.54,Returning
2023-12-01,East,Product_7,Beauty,3,25.14,0.1,67.87,15.47,Returning
2023-12-01,South,Product_47,Groceries,1,274.3,0.0,274.3,17.24,Returning
2023-12-01,East,Product_47,Groceries,4,224.25,0.15,762.46,167.1,Returning
2023-12-01,West,Product_47,Groceries,3,240.75,0.1,650.01,134.76,Returning
2023-12-01,Central,Product_34,Electronics,2,165.72,0.1,298.3,31.15,New
2023-12-01,East,Product_7,Groceries,3,323.39,0.1,873.14,195.34,New
2023-12-01,Central,Product_7,Clothing,1,209.82,0.0,209.82,16.97,Returning
2023-12-01,North,Product_38,Beauty,1,203.98,0.05,193.78,14.71,Returning
2023-12-01,West,Product_8,Home Decor,1,370.66,0.1,333.6,24.01,Returning
2023-12-01,Central,Product_31,Home Decor,1,499.88,0.1,449.89,52.78,Returning
2023-12-01,North,Product_7,Home Decor,3,202.61,0.05,577.44,83.45,New
2023-12-01,Central,Product_2,Home Decor,3,10.48,0.0,31.43,7.27,New
2023-12-01,West,Product_34,Groceries,2,415.63,0.0,831.26,156.41,New
2023-12-01,East,Product_13,Groceries,4,470.72,0.05,1788.75,230.99,New
2023-12-01,East,Product_29,Groceries,3,399.31,0.0,1197.92,195.56,Returning
2023-12-01,South,Product_1,Groceries,3,101.99,0.0,305.96,26.87,Returning
2023-12-01,East,Product_26,Groceries,1,268.37,0.0,268.37,38.54,Returning
2023-12-01,South,Product_1,Beauty,3,123.81,0.0,371.43,58.89,New
2023-12-01,South,Product_10,Clothing,3,210.67,0.0,632.02,54.81,Returning
2023-12-01,South,Product_39,Home Decor,1,87.92,0.05,83.53,7.01,Returning
2023-12-01,East,Product_9,Beauty,1,429.84,0.0,429.84,79.24,Returning
2023-12-01,East,Product_8,Beauty,4,384.57,0.0,1538.28,348.46,New
2023-12-01,South,Product_34,Beauty,4,61.68,0.0,246.71,37.12,Returning
2023-12-01,West,Product_7,Home Decor,2,431.54,0.0,863.09,85.3,Returning
2023-12-01,South,Product_41,Clothing,4,294.71,0.05,1119.92,123.66,Returning
2023-12-01,Central,Product_17,Clothing,2,382.64,0.1,688.75,67.48,New
2023-12-01,South,Product_50,Electronics,3,356.84,0.05,1016.98,120.12,New
2023-12-01,Central,Product_30,Beauty,1,312.48,0.0,312.48,25.06,Returning
2023-12-01,Central,Product_45,Home Decor,3,46.38,0.0,139.13,11.19,Returning
2023-12-01,North,Product_9,Groceries,4,355.6,0.0,1422.38,185.96,New
2023-12-01,Central,Product_1,Electronics,2,28.47,0.05,54.09,6.58,Returning
2023-12-01,Central,Product_21,Clothing,1,376.61,0.0,376.61,31.55,New
2023-12-01,East,Product_9,Beauty,4,499.94,0.0,1999.78,262.96,Returning
2023-12-02,East,Product_33,Beauty,1,222.25,0.0,222.25,32.26,Returning
2023-12-02,South,Product_35,Home Decor,3,477.49,0.0,1432.48,76.43,New
2023-12-02,West,Product_35,Beauty,1,401.62,0.0,401.62,59.95,Returning
2023-12-02,South,Product_2,Electronics,3,496.2,0.1,1339.73,311.53,New
2023-12-02,Central,Product_20,Electronics,1,487.81,0.15,414.64,45.39,Returning
2023-12-02,North,Product_3,Groceries,4,390.93,0.0,1563.73,105.03,Returning
2023-12-02,East,Product_27,Beauty,1,353.84,0.05,336.15,28.13,Returning
2023-12-02,South,Product_38,Electronics,4,61.06,0.0,244.25,23.38,New
2023-12-02,East,Product_46,Electronics,3,112.43,0.0,337.28,65.5,Returning
2023-12-02,South,Product_21,Beauty,4,264.4,0.0,1057.59,252.86,Returning
2023-12-02,South,Product_6,Groceries,3,51.24,0.0,153.72,37.76,Returning
2023-12-02,West,Product_40,Electronics,3,490.54,0.1,1324.46,224.85,Returning
2023-12-02,South,Product_19,Groceries,1,296.94,0.0,296.94,70.94,Returning
2023-12-02,Central,Product_32,Home Decor,2,334.5,0.05,635.54,78.99,Returning
2023-12-02,Central,Product_5,Groceries,1,372.33,0.15,316.48,40.59,Returning
2023-12-02,South,Product_22,Electronics,3,23.63,0.0,70.89,7.37,Returning
2023-12-02,East,Product_17,Electronics,1,167.97,0.0,167.97,19.23,Returning
2023-12-02,West,Product_4,Clothing,4,488.27,0.05,1855.44,333.71,Returning
2023-12-02,West,Product_14,Groceries,1,52.94,0.0,52.94,3.75,Returning
2023-12-02,South,Product_22,Clothing,2,242.56,0.15,412.34,96.86,Returning
2023-12-02,South,Product_46,Home Decor,3,306.66,0.0,919.99,134.71,Returning
2023-12-02,East,Product_20,Electronics,2,325.8,0.0,651.6,135.36,Returning
2023-12-02,West,Product_35,Beauty,3,218.67,0.0,656.0,124.21,New
2023-12-02,West,Product_3,Electronics,4,231.51,0.0,926.04,114.86,Returning
2023-12-02,South,Product_20,Groceries,4,158.63,0.0,634.52,34.05,Returning
2023-12-02,Central,Product_39,Electronics,3,125.41,0.0,376.23,30.28,Returning
2023-12-02,South,Product_4,Clothing,4,225.15,0.1,810.52,116.41,Returning
2023-12-02,West,Product_49,Clothing,1,207.61,0.0,207.61,15.83,Returning
2023-12-02,West,Product_28,Groceries,4,221.92,0.1,798.92,191.15,Returning
2023-12-02,Central,Product_13,Home Decor,2,81.01,0.0,162.03,25.76,Returning
2023-12-02,East,Product_24,Groceries,3,133.03,0.05,379.14,66.67,Returning
2023-12-02,East,Product_9,Clothing,2,80.02,0.0,160.05,34.07,Returning
2023-12-02,South,Product_10,Groceries,3,272.78,0.0,818.33,95.29,Returning
2023-12-02,East,Product_50,Beauty,2,76.33,0.0,152.66,23.71,Returning
2023-12-02,South,Product_27,Electronics,1,340.78,0.0,340.78,32.1,Returning
2023-12-02,South,Product_45,Clothing,2,59.83,0.15,101.72,10.33,New
2023-12-02,West,Product_26,Home Decor,3,285.29,0.0,855.87,95.92,New
2023-12-02,West,Product_1,Clothing,2,336.88,0.05,640.08,33.89,Returning
2023-12-02,East,Product_34,Beauty,3,195.49,0.0,586.46,55.64,Returning
2023-12-02,Central,Product_5,Beauty,2,248.23,0.0,496.45,101.4,Returning
2023-12-02,South,Product_18,Groceries,4,343.11,0.0,1372.44,213.34,Returning
2023-12-02,South,Product_12,Home Decor,2,363.09,0.0,726.19,135.14,Returning
2023-12-02,North,Product_27,Electronics,2,197.07,0.0,394.13,22.51,Returning
2023-12-02,West,Product_34,Clothing,3,291.33,0.0,874.0,162.86,Returning
2023-12-02,Central,Product_37,Beauty,3,314.0,0.1,847.81,54.14,Returning
2023-12-02,East,Product_12,Beauty,2,144.51,0.0,289.01,71.43,New
2023-12-02,East,Product_27,Beauty,4,157.75,0.15,536.34,74.62,Returning
2023-12-02,West,Product_38,Home Decor,4,22.14,0.1,79.72,15.3,Returning
2023-12-02,South,Product_9,Clothing,1,158.3,0.0,158.3,22.63,Returning
2023-12-02,West,Product_1,Clothing,1,15.1,0.0,15.1,3.47,New
2023-12-02,East,Product_17,Electronics,3,95.48,0.1,257.8,33.43,Returning
2023-12-02,South,Product_3,Clothing,3,276.43,0.0,829.29,195.43,Returning
2023-12-02,North,Product_41,Beauty,4,306.31,0.0,1225.25,130.81,Returning
2023-12-02,North,Product_46,Electronics,1,379.41,0.15,322.49,65.8,New
2023-12-02,South,Product_5,Electronics,3,10.72,0.0,32.17,4.93,Returning
2023-12-02,West,Product_31,Electronics,1,330.98,0.05,314.43,70.96,Returning
2023-12-03,North,Product_32,Beauty,3,242.91,0.0,728.74,49.82,New
2023-12-03,West,Product_48,Clothing,2,256.71,0.0,513.42,84.64,Returning
2023-12-03,East,Product_17,Clothing,1,124.42,0.0,124.42,25.25,Returning
2023-12-03,Central,Product_15,Clothing,1,337.68,0.0,337.68,22.41,New
2023-12-03,Central,Product_25,Beauty,1,316.93,0.0,316.93,36.37,Returning
2023-12-03,Central,Product_47,Electronics,2,51.87,0.0,103.75,6.85,Returning
2023-12-03,North,Product_42,Electronics,3,274.1,0.1,740.07,83.84,Returning
2023-12-03,West,Product_1,Groceries,3,369.01,0.0,1107.04,199.02,Returning
2023-12-03,South,Product_49,Electronics,3,207.67,0.15,529.55,29.75,Returning
2023-12-03,Central,Product_49,Clothing,3,329.96,0.0,989.88,127.13,Returning
2023-12-03,South,Product_29,Home Decor,1,96.17,0.0,96.17,5.73,New
2023-12-03,South,Product_35,Groceries,2,451.75,0.15,767.98,64.39,Returning
2023-12-03,North,Product_28,Clothing,2,414.39,0.1,745.9,46.65,New
2023-12-03,North,Product_26,Beauty,3,161.28,0.0,483.83,36.01,New
2023-12-03,Central,Product_32,Electronics,3,327.36,0.0,982.07,122.52,Returning
2023-12-03,North,Product_34,Clothing,1,8.96,0.0,8.96,1.58,Returning
2023-12-03,South,Product_49,Groceries,2,457.89,0.05,869.99,66.29,New
2023-12-03,South,Product_26,Groceries,4,474.7,0.0,1898.79,471.75,Returning
2023-12-03,West,Product_6,Groceries,1,317.93,0.0,317.93,32.62,Returning
2023-12-03,Central,Product_47,Groceries,2,375.64,0.0,751.28,75.16,Returning
2023-12-03,Central,Product_45,Home Decor,2,333.24,0.05,633.15,86.62,Returning
2023-12-03,Central,Product_10,Beauty,2,150.35,0.05,285.66,18.88,Returning
2023-12-03,Central,Product_16,Beauty,2,494.08,0.1,889.35,84.33,Returning
2023-12-03,North,Product_44,Beauty,4,403.33,0.0,1613.32,357.47,Returning
2023-12-03,South,Product_5,Home Decor,1,227.93,0.05,216.53,31.56,Returning
2023-12-03,South,Product_32,Electronics,1,59.41,0.05,56.44,4.36,Returning
2023-12-03,Central,Product_1,Clothing,1,32.9,0.15,27.97,2.44,New
2023-12-03,East,Product_25,Electronics,4,265.9,0.1,957.24,235.65,Returning
2023-12-03,North,Product_22,Electronics,1,32.57,0.0,32.57,7.58,Returning
2023-12-03,East,Product_5,Groceries,4,108.92,0.05,413.9,78.48,Returning
2023-12-03,Central,Product_15,Electronics,4,465.18,0.0,1860.72,122.41,Returning
2023-12-03,East,Product_10,Beauty,4,178.84,0.0,715.38,91.94,Returning
2023-12-03,East,Product_35,Electronics,2,461.46,0.1,830.63,165.81,Returning
2023-12-03,North,Product_17,Electronics,4,421.39,0.0,1685.54,263.9,Returning
2023-12-03,South,Product_38,Home Decor,4,346.41,0.1,1247.06,142.29,New
2023-12-03,North,Product_37,Electronics,4,285.32,0.0,1141.27,64.98,Returning
2023-12-03,East,Product_32,Clothing,1,266.74,0.0,266.74,35.58,Returning
2023-12-03,South,Product_37,Electronics,4,492.71,0.0,1970.84,194.9,Returning
2023-12-03,Central,Product_45,Electronics,1,439.72,0.05,417.74,67.37,Returning
2023-12-03,South,Product_8,Clothing,3,270.88,0.0,812.64,47.56,Returning
2023-12-03,East,Product_47,Groceries,4,64.03,0.05,243.3,26.1,New
2023-12-03,West,Product_44,Clothing,4,183.19,0.1,659.48,72.22,Returning
2023-12-03,West,Product_9,Clothing,2,225.02,0.0,450.03,99.69,Returning
2023-12-03,Central,Product_16,Clothing,3,91.44,0.0,274.31,24.34,Returning
2023-12-03,East,Product_35,Clothing,1,311.36,0.0,311.36,35.49,New
2023-12-03,Central,Product_41,Clothing,1,448.81,0.05,426.37,54.58,Returning
2023-12-03,Central,Product_44,Home Decor,1,382.52,0.0,382.52,31.19,Returning
2023-12-03,North,Product_32,Clothing,2,205.22,0.0,410.45,55.17,Returning
2023-12-03,South,Product_11,Electronics,3,308.73,0.0,926.18,188.6,Returning
2023-12-03,South,Product_20,Electronics,2,10.02,0.0,20.03,4.72,Returning
2023-12-03,Central,Product_19,Beauty,4,72.9,0.1,262.42,23.8,Returning
2023-12-03,Central,Product_7,Groceries,2,449.69,0.0,899.38,59.89,Returning
2023-12-03,East,Product_7,Beauty,3,104.4,0.1,281.88,47.15,Returning
2023-12-03,West,Product_42,Home Decor,4,17.32,0.0,69.3,15.27,Returning
2023-12-03,West,Product_3,Clothing,1,77.71,0.0,77.71,18.13,Returning
2023-12-03,East,Product_38,Clothing,1,284.05,0.0,284.05,62.84,Returning
2023-12-04,West,Product_5,Electronics,2,100.95,0.0,201.9,18.06,New
2023-12-04,Central,Product_26,Electronics,2,413.23,0.0,826.47,129.44,Returning
2023-12-04,South,Product_43,Home Decor,3,450.85,0.15,1149.68,83.52,New
2023-12-04,North,Product_35,Groceries,1,35.94,0.15,30.55,2.54,Returning
2023-12-04,East,Product_39,Beauty,2,168.86,0.0,337.72,63.75,Returning
2023-12-04,North,Product_13,Home Decor,2,166.46,0.0,332.93,68.37,New
2023-12-04,North,Product_22,Groceries,4,177.64,0.1,639.52,143.88,Returning
2023-12-04,West,Product_1,Electronics,3,84.64,0.0,253.91,29.47,Returning
2023-12-04,South,Product_28,Clothing,2,408.49,0.0,816.98,176.16,Returning
2023-12-04,North,Product_47,Home Decor,2,417.9,0.05,794.02,146.09,Returning
2023-12-04,Central,Product_20,Groceries,4,182.22,0.1,655.98,61.82,Returning
2023-12-04,Central,Product_19,Clothing,1,451.76,0.0,451.76,85.01,Returning
2023-12-04,South,Product_27,Groceries,3,288.57,0.0,865.71,86.13,Returning
2023-12-04,East,Product_1,Clothing,2,463.83,0.05,881.28,137.79,Returning
2023-12-04,North,Product_45,Beauty,2,145.1,0.0,290.21,20.38,New
2023-12-04,South,Product_18,Home Decor,2,121.52,0.05,230.88,30.86,New
2023-12-04,Central,Product_22,Home Decor,3,231.19,0.0,693.58,53.17,Returning
2023-12-04,South,Product_2,Electronics,2,451.7,0.0,903.4,134.31,Returning
2023-12-04,West,Product_25,Groceries,2,472.56,0.05,897.86,192.83,Returning
2023-12-04,West,Product_10,Home Decor,3,132.5,0.1,357.75,73.16,Returning
2023-12-04,East,Product_39,Beauty,1,99.82,0.0,99.82,16.07,Returning
2023-12-04,Central,Product_6,Electronics,4,361.89,0.1,1302.79,179.13,New
2023-12-04,North,Product_38,Groceries,1,269.03,0.0,269.03,23.46,New
2023-12-04,West,Product_22,Beauty,4,131.25,0.05,498.74,96.62,Returning
2023-12-04,West,Product_4,Home Decor,4,231.15,0.05,878.37,161.31,Returning
2023-12-04,East,Product_13,Clothing,2,96.44,0.0,192.87,12.07,Returning
2023-12-04,North,Product_14,Home Decor,1,142.69,0.1,128.42,18.05,Returning
2023-12-04,South,Product_17,Electronics,3,479.61,0.0,1438.82,72.48,Returning
2023-12-04,Central,Product_47,Home Decor,2,41.62,0.0,83.24,6.35,New
2023-12-04,North,Product_5,Electronics,1,87.66,0.1,78.89,14.16,New
2023-12-04,Central,Product_13,Beauty,3,177.18,0.0,531.55,89.3,New
2023-12-04,North,Product_2,Beauty,3,284.37,0.05,810.46,80.72,Returning
2023-12-05,Central,Product_37,Clothing,1,210.88,0.1,189.8,33.06,Returning
2023-12-05,Central,Product_40,Beauty,4,84.12,0.1,302.82,41.22,Returning
2023-12-05,South,Product_26,Home Decor,3,80.16,0.0,240.48,30.13,Returning
2023-12-05,West,Product_16,Electronics,3,277.0,0.0,831.0,125.58,Returning
2023-12-05,Central,Product_6,Electronics,1,74.11,0.0,74.11,4.81,Returning
2023-12-05,West,Product_41,Beauty,2,294.9,0.0,589.8,136.03,New
2023-12-05,West,Product_12,Clothing,1,16.24,0.1,14.61,1.88,Returning
2023-12-05,Central,Product_38,Clothing,1,211.7,0.1,190.53,47.62,New
2023-12-05,East,Product_17,Groceries,2,448.99,0.0,897.97,101.46,New
2023-12-05,North,Product_12,Beauty,3,182.0,0.0,545.99,119.7,Returning
2023-12-05,East,Product_47,Electronics,3,30.16,0.0,90.48,9.82,Returning
2023-12-05,Central,Product_48,Clothing,4,74.97,0.0,299.86,32.83,Returning
2023-12-05,North,Product_21,Groceries,4,219.17,0.1,789.0,87.66,Returning
2023-12-05,Central,Product_15,Beauty,4,154.41,0.0,617.65,63.66,Returning
2023-12-05,South,Product_27,Clothing,3,177.01,0.0,531.04,83.59,Returning
2023-12-05,East,Product_41,Clothing,1,58.68,0.0,58.68,10.49,New
2023-12-05,North,Product_36,Groceries,3,419.87,0.0,1259.6,64.16,Returning
2023-12-05,North,Product_18,Electronics,4,280.64,0.15,954.16,96.14,Returning
2023-12-05,Central,Product_25,Groceries,4,417.73,0.0,1670.93,187.0,New
2023-12-05,North,Product_23,Electronics,3,366.18,0.0,1098.54,57.95,Returning
2023-12-05,East,Product_4,Clothing,3,426.45,0.05,1215.37,247.16,Returning
2023-12-05,North,Product_37,Clothing,2,240.29,0.1,432.52,79.79,Returning
